Student_ID,Status,Is_Dropout,Skor_Risiko,Level_Risiko,Program_Studi,Jalur_Masuk,Kelas,Gender_Label,Kelompok_Usia,Age_at_enrollment,Status_Pernikahan,Debtor_Label,Tuition_fees_up_to_date_Label,Scholarship_holder_Label,Displaced_Label,Educational_special_needs_Label,International_Label,Admission_grade,Previous_qualification_grade,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Approval_Rate,Rata_Nilai,Kategori_Performa,Unemployment_rate,Inflation_rate,GDP
STD-1869,Graduate,0,2.9,Rendah,Animation & Multimedia,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,142.2,139.0,12,12,14.583333333333334,11,11,14.333333333333334,100.0,14.46,Baik (>75%),8.9,1.4,3.51
STD-1870,Graduate,0,12.4,Rendah,Journalism & Comm,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,131.1,150.0,6,6,11.666666666666666,6,3,12.666666666666666,75.0,12.17,Sedang (50-75%),7.6,2.6,0.32
STD-1871,Dropout,1,97.1,Tinggi,Advertising & Marketing,2nd phase - general,Reguler (Siang),Laki-laki,21-23,23,Single,Ya,Menunggak,Tidak,Ya,Tidak,Domestik,130.6,133.1,5,0,0.0,5,0,0.0,0.0,0.0,Kritis (<25%),7.6,2.6,0.32
STD-1872,Dropout,1,78.4,Tinggi,Nursing,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,115.0,119.0,7,1,13.0,7,0,0.0,7.1,6.5,Kritis (<25%),11.1,0.6,2.02
STD-1873,Graduate,0,8.8,Rendah,Nursing,Change of institution/course,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,125.0,170.0,7,7,15.66,10,9,15.011111111111113,94.1,15.34,Baik (>75%),11.1,0.6,2.02
STD-1874,Dropout,1,95.5,Tinggi,Social Service (eve),Over 23 years old,Kelas Malam,Laki-laki,28-35,29,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,97.5,133.1,6,0,0.0,5,0,0.0,0.0,0.0,Kritis (<25%),7.6,2.6,0.32
STD-1875,Graduate,0,17.4,Rendah,Journalism & Comm,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,134.4,133.0,6,6,12.166666666666666,6,4,12.75,83.3,12.46,Baik (>75%),9.4,-0.8,-3.12
STD-1876,Graduate,0,1.9,Rendah,Nursing,1st phase - general,Reguler (Siang),Laki-laki,24-27,24,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,118.8,125.0,7,6,13.3,7,6,13.3,85.7,13.3,Baik (>75%),7.6,2.6,0.32
STD-1877,Dropout,1,94.1,Tinggi,Oral Hygiene,Over 23 years old,Reguler (Siang),Laki-laki,>35,37,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,110.5,133.1,7,0,0.0,7,0,0.0,0.0,0.0,Kritis (<25%),11.1,0.6,2.02
STD-1878,Dropout,1,94.6,Tinggi,Nursing,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,123.3,143.0,7,0,0.0,8,0,0.0,0.0,0.0,Kritis (<25%),7.6,2.6,0.32
STD-1879,Dropout,1,46.1,Sedang,Animation & Multimedia,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Ya,Menunggak,Ya,Ya,Tidak,Domestik,139.6,127.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),13.9,-0.3,0.79
STD-1880,Graduate,0,2.0,Rendah,Nursing,2nd phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,138.8,157.0,8,7,13.55714285714286,8,7,13.55714285714286,87.5,13.56,Baik (>75%),12.7,3.7,-1.7
STD-1881,Enrolled,0,19.2,Rendah,Informatics Engineering,Tech. specialization holder,Reguler (Siang),Laki-laki,>35,41,Married,Ya,Lunas,Tidak,Tidak,Tidak,Domestik,160.0,160.0,7,5,14.333333333333334,6,6,14.636363636363637,84.6,14.48,Baik (>75%),12.4,0.5,1.79
STD-1882,Dropout,1,78.6,Tinggi,Agronomy,Over 23 years old,Reguler (Siang),Laki-laki,28-35,35,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,140.0,140.0,6,4,12.0,6,3,10.333333333333334,58.3,11.17,Sedang (50-75%),13.9,-0.3,0.79
STD-1883,Dropout,1,95.1,Tinggi,Tourism,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,118.2,128.0,5,0,0.0,6,0,0.0,0.0,0.0,Kritis (<25%),8.9,1.4,3.51
STD-1884,Graduate,0,16.2,Rendah,Animation & Multimedia,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,150.6,145.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),10.8,1.4,1.74
STD-1885,Enrolled,0,32.5,Sedang,Nursing,Over 23 years old,Reguler (Siang),Perempuan,>35,48,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,115.2,133.1,7,4,11.75,7,3,11.725,50.0,11.74,Rendah (25-50%),11.1,0.6,2.02
STD-1886,Graduate,0,3.6,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,126.0,132.0,7,6,12.183333333333332,7,6,12.183333333333332,85.7,12.18,Baik (>75%),7.6,2.6,0.32
STD-1887,Dropout,1,85.1,Tinggi,Agronomy,Tech. specialization holder,Reguler (Siang),Laki-laki,28-35,30,Single,Tidak,Menunggak,Tidak,Ya,Tidak,Domestik,160.0,160.0,9,6,11.833333333333334,8,4,11.0,58.8,11.42,Sedang (50-75%),15.5,2.8,-4.06
STD-1888,Dropout,1,97.9,Tinggi,Journalism & Comm,Change of course,Reguler (Siang),Laki-laki,>35,51,Married,Ya,Menunggak,Tidak,Tidak,Tidak,Domestik,160.0,160.0,4,0,0.0,4,0,0.0,0.0,0.0,Kritis (<25%),12.7,3.7,-1.7
STD-1889,Graduate,0,5.3,Rendah,Veterinary Nursing,Ordinance 854-B/99,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Internasional,184.4,184.4,6,6,15.0,6,5,14.333333333333334,91.7,14.67,Baik (>75%),11.1,0.6,2.02
STD-1890,Graduate,0,12.0,Rendah,Animation & Multimedia,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,156.0,149.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),10.8,1.4,1.74
STD-1891,Graduate,0,18.0,Rendah,Animation & Multimedia,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,150.2,146.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),11.1,0.6,2.02
STD-1892,Graduate,0,3.2,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,126.3,139.0,8,8,13.435,8,8,13.435,100.0,13.44,Baik (>75%),9.4,-0.8,-3.12
STD-1893,Dropout,1,69.9,Tinggi,Equinculture,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,146.1,152.0,5,4,13.5,5,0,0.0,40.0,6.75,Rendah (25-50%),10.8,1.4,1.74
STD-1894,Enrolled,0,14.1,Rendah,Animation & Multimedia,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,145.3,147.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),12.4,0.5,1.79
STD-1895,Graduate,0,16.6,Rendah,Animation & Multimedia,3rd phase - general,Reguler (Siang),Perempuan,21-23,23,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,116.8,121.0,17,17,11.5,17,17,12.176470588235292,100.0,11.84,Baik (>75%),12.4,0.5,1.79
STD-1896,Enrolled,0,36.6,Sedang,Communication Design,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,132.1,124.0,6,2,10.5,6,3,11.0,41.7,10.75,Rendah (25-50%),7.6,2.6,0.32
STD-1897,Enrolled,0,48.4,Sedang,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Tidak,Ya,Domestik,102.6,105.0,6,4,12.0,6,2,11.5,50.0,11.75,Rendah (25-50%),11.1,0.6,2.02
STD-1898,Dropout,1,54.0,Sedang,Journalism & Comm,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Ya,Menunggak,Tidak,Ya,Tidak,Domestik,112.3,121.0,6,5,12.2,6,4,11.5,75.0,11.85,Sedang (50-75%),11.1,0.6,2.02
STD-1899,Graduate,0,21.6,Rendah,Animation & Multimedia,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Ya,Domestik,155.3,143.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),11.1,0.6,2.02
STD-1900,Graduate,0,3.1,Rendah,Veterinary Nursing,Short cycle holder,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,153.8,150.0,11,10,14.5,9,8,14.0,90.0,14.25,Baik (>75%),8.9,1.4,3.51
STD-1901,Graduate,0,4.1,Rendah,Journalism & Comm,Change of course,Reguler (Siang),Perempuan,<=20,20,Single,Ya,Lunas,Tidak,Tidak,Tidak,Domestik,110.0,126.0,6,6,13.333333333333334,6,6,12.666666666666666,100.0,13.0,Baik (>75%),12.4,0.5,1.79
STD-1902,Graduate,0,19.1,Rendah,Veterinary Nursing,Transfer,Reguler (Siang),Perempuan,24-27,24,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,128.2,133.1,11,9,12.0,10,9,12.555555555555555,85.7,12.28,Baik (>75%),9.4,-0.8,-3.12
STD-1903,Graduate,0,10.1,Rendah,Equinculture,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,120.4,127.0,6,6,15.125,6,6,14.0,100.0,14.56,Baik (>75%),13.9,-0.3,0.79
STD-1904,Graduate,0,3.5,Rendah,Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,153.0,160.0,7,6,13.116666666666667,7,6,13.116666666666667,85.7,13.12,Baik (>75%),7.6,2.6,0.32
STD-1905,Graduate,0,3.5,Rendah,Journalism & Comm,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,117.9,121.0,6,6,12.833333333333334,6,6,11.666666666666666,100.0,12.25,Baik (>75%),11.1,0.6,2.02
STD-1906,Graduate,0,4.5,Rendah,Social Service,Tech. specialization holder,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,145.6,150.0,6,6,13.333333333333334,6,6,14.166666666666666,100.0,13.75,Baik (>75%),13.9,-0.3,0.79
STD-1907,Graduate,0,3.9,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,119.8,117.0,7,7,13.877142857142855,8,8,15.6625,100.0,14.77,Baik (>75%),12.4,0.5,1.79
STD-1908,Graduate,0,6.0,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,126.8,141.0,8,7,12.944285714285714,8,7,12.944285714285714,87.5,12.94,Baik (>75%),10.8,1.4,1.74
STD-1909,Enrolled,0,34.9,Sedang,Basic Education,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,106.1,112.0,6,5,12.333333333333334,6,5,11.0,83.3,11.67,Baik (>75%),15.5,2.8,-4.06
STD-1910,Graduate,0,2.0,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,137.3,148.0,7,6,14.266666666666666,7,6,14.266666666666666,85.7,14.27,Baik (>75%),7.6,2.6,0.32
STD-1911,Graduate,0,4.8,Rendah,Advertising & Marketing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,115.5,120.0,6,5,13.0,6,5,14.0,83.3,13.5,Baik (>75%),13.9,-0.3,0.79
STD-1912,Graduate,0,2.2,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,127.5,132.0,8,8,12.48375,8,8,12.48375,100.0,12.48,Baik (>75%),9.4,-0.8,-3.12
STD-1913,Graduate,0,3.2,Rendah,Oral Hygiene,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,116.3,125.0,7,7,13.428571428571429,8,8,15.3125,100.0,14.37,Baik (>75%),16.2,0.3,-0.92
STD-1914,Dropout,1,95.2,Tinggi,Social Service (eve),2nd phase - general,Kelas Malam,Perempuan,<=20,18,Married,Ya,Menunggak,Tidak,Tidak,Tidak,Domestik,113.2,123.0,6,3,10.666666666666666,6,0,0.0,25.0,5.33,Kritis (<25%),7.6,2.6,0.32
STD-1915,Graduate,0,15.0,Rendah,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,132.6,142.0,6,5,15.4,6,5,12.2,83.3,13.8,Baik (>75%),7.6,2.6,0.32
STD-1916,Graduate,0,2.4,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,132.0,148.0,7,6,13.45,7,6,13.45,85.7,13.45,Baik (>75%),7.6,2.6,0.32
STD-1917,Graduate,0,4.0,Rendah,Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,130.3,136.0,7,6,12.6,7,6,12.6,85.7,12.6,Baik (>75%),7.6,2.6,0.32
STD-1918,Graduate,0,3.2,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,116.7,123.0,7,7,12.485714285714286,8,8,12.9375,100.0,12.71,Baik (>75%),16.2,0.3,-0.92
STD-1919,Graduate,0,5.1,Rendah,Communication Design,1st phase - general,Reguler (Siang),Perempuan,21-23,22,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,134.0,135.0,6,5,10.8,6,5,12.8,83.3,11.8,Baik (>75%),12.7,3.7,-1.7
STD-1920,Enrolled,0,15.4,Rendah,Advertising & Marketing,Change of course,Reguler (Siang),Perempuan,<=20,20,Single,Ya,Lunas,Tidak,Tidak,Tidak,Domestik,100.0,151.0,6,5,12.2,6,5,14.6,83.3,13.4,Baik (>75%),13.9,-0.3,0.79
STD-1921,Enrolled,0,8.3,Rendah,Veterinary Nursing,Tech. specialization holder,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,140.0,140.0,6,5,14.2,6,2,13.5,58.3,13.85,Sedang (50-75%),13.9,-0.3,0.79
STD-1922,Graduate,0,2.2,Rendah,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,139.2,136.0,6,6,13.833333333333334,6,6,14.0,100.0,13.92,Baik (>75%),9.4,-0.8,-3.12
STD-1923,Enrolled,0,28.7,Rendah,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,132.6,142.0,6,5,12.8,6,3,10.0,66.7,11.4,Sedang (50-75%),9.4,-0.8,-3.12
STD-1924,Graduate,0,4.3,Rendah,Management,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,129.4,142.0,5,5,13.2,5,4,12.5,90.0,12.85,Baik (>75%),9.4,-0.8,-3.12
STD-1925,Dropout,1,90.2,Tinggi,Advertising & Marketing,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Ya,Lunas,Ya,Tidak,Tidak,Domestik,125.6,127.0,6,1,14.0,6,0,0.0,8.3,7.0,Kritis (<25%),15.5,2.8,-4.06
STD-1926,Graduate,0,12.0,Rendah,Social Service,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,129.3,131.0,8,8,13.875,6,5,14.0,92.9,13.94,Baik (>75%),11.1,0.6,2.02
STD-1927,Graduate,0,4.9,Rendah,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,128.4,134.0,5,5,12.5,5,5,12.714285714285714,100.0,12.61,Baik (>75%),10.8,1.4,1.74
STD-1928,Graduate,0,14.7,Rendah,Journalism & Comm,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,139.9,142.0,6,6,13.428571428571429,6,6,12.5,100.0,12.96,Baik (>75%),13.9,-0.3,0.79
STD-1929,Enrolled,0,39.2,Sedang,Communication Design,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Menunggak,Ya,Tidak,Tidak,Domestik,124.8,123.0,6,5,11.8,6,5,13.0,83.3,12.4,Baik (>75%),8.9,1.4,3.51
STD-1930,Graduate,0,3.9,Rendah,Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,128.5,133.0,7,7,14.868571428571428,8,8,15.11111111111111,100.0,14.99,Baik (>75%),11.1,0.6,2.02
STD-1931,Graduate,0,3.3,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,117.8,125.0,7,7,13.03,8,8,13.21875,100.0,13.12,Baik (>75%),15.5,2.8,-4.06
STD-1932,Graduate,0,3.1,Rendah,Advertising & Marketing,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,115.1,120.0,6,6,14.571428571428571,6,6,12.333333333333334,100.0,13.45,Baik (>75%),12.4,0.5,1.79
STD-1933,Graduate,0,12.2,Rendah,Social Service,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,118.0,125.0,6,5,11.0,6,4,11.25,75.0,11.12,Sedang (50-75%),8.9,1.4,3.51
STD-1934,Graduate,0,2.0,Rendah,Nursing,Over 23 years old,Reguler (Siang),Perempuan,24-27,25,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,120.0,133.1,8,8,13.3675,8,8,13.3675,100.0,13.37,Baik (>75%),9.4,-0.8,-3.12
STD-1935,Graduate,0,2.8,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,119.6,133.1,7,6,12.808333333333332,8,7,12.825714285714286,86.7,12.82,Baik (>75%),12.4,0.5,1.79
STD-1936,Graduate,0,20.5,Rendah,Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,133.2,143.0,7,7,13.918571428571427,8,8,13.8875,100.0,13.9,Baik (>75%),11.1,0.6,2.02
STD-1937,Graduate,0,6.8,Rendah,Equinculture,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,141.8,147.0,6,6,13.0,6,4,12.8,83.3,12.9,Baik (>75%),13.9,-0.3,0.79
STD-1938,Graduate,0,1.6,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,130.3,142.0,7,6,13.683333333333332,7,6,13.683333333333332,85.7,13.68,Baik (>75%),7.6,2.6,0.32
STD-1939,Dropout,1,52.6,Sedang,Veterinary Nursing,Over 23 years old,Reguler (Siang),Perempuan,24-27,24,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,100.0,150.0,6,5,13.0,6,1,12.0,50.0,12.5,Rendah (25-50%),13.9,-0.3,0.79
STD-1940,Graduate,0,14.1,Rendah,Journalism & Comm,1st phase - general,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,114.6,124.0,6,5,12.8,6,5,11.2,83.3,12.0,Baik (>75%),11.1,0.6,2.02
STD-1941,Graduate,0,5.1,Rendah,Tourism,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,123.4,136.0,6,6,13.571428571428571,6,6,12.166666666666666,100.0,12.87,Baik (>75%),8.9,1.4,3.51
STD-1942,Graduate,0,2.0,Rendah,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,116.4,116.0,6,6,13.166666666666666,6,6,13.166666666666666,100.0,13.17,Baik (>75%),8.9,1.4,3.51
STD-1943,Graduate,0,2.7,Rendah,Communication Design,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Married,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,123.2,127.0,6,6,15.0,6,6,14.5,100.0,14.75,Baik (>75%),11.1,0.6,2.02
STD-1944,Graduate,0,2.7,Rendah,Communication Design,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,123.7,117.0,6,6,12.666666666666666,6,5,11.4,91.7,12.03,Baik (>75%),12.4,0.5,1.79
STD-1945,Dropout,1,10.3,Rendah,Journalism & Comm,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,127.6,116.0,6,6,13.857142857142858,6,6,13.142857142857142,100.0,13.5,Baik (>75%),13.9,-0.3,0.79
STD-1946,Graduate,0,5.6,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,28-35,30,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,117.1,129.0,7,7,14.692857142857145,8,8,14.9625,100.0,14.83,Baik (>75%),12.4,0.5,1.79
STD-1947,Graduate,0,1.1,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,149.3,157.0,8,8,14.035,8,8,14.035,100.0,14.04,Baik (>75%),9.4,-0.8,-3.12
STD-1948,Graduate,0,6.4,Rendah,Veterinary Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,125.6,135.0,5,4,11.0,5,3,14.0,70.0,12.5,Sedang (50-75%),12.7,3.7,-1.7
STD-1949,Graduate,0,2.8,Rendah,Journalism & Comm,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,145.0,139.0,6,6,13.333333333333334,6,6,13.333333333333334,100.0,13.33,Baik (>75%),9.4,-0.8,-3.12
STD-1950,Graduate,0,3.4,Rendah,Nursing,3rd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,115.0,115.0,7,6,11.7725,8,7,12.33,86.7,12.05,Baik (>75%),15.5,2.8,-4.06
STD-1951,Dropout,1,96.1,Tinggi,Tourism,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,114.3,123.0,6,0,0.0,6,0,0.0,0.0,0.0,Kritis (<25%),11.1,0.6,2.02
STD-1952,Dropout,1,90.2,Tinggi,Tourism,Change of course,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,126.0,140.0,6,0,0.0,6,0,0.0,0.0,0.0,Kritis (<25%),10.8,1.4,1.74
STD-1953,Dropout,1,86.5,Tinggi,Animation & Multimedia,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Menunggak,Tidak,Ya,Tidak,Domestik,124.0,138.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),10.8,1.4,1.74
STD-1954,Graduate,0,2.4,Rendah,Tourism,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,122.6,132.0,6,6,12.285714285714286,6,6,12.0,100.0,12.14,Baik (>75%),8.9,1.4,3.51
STD-1955,Enrolled,0,18.5,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,17,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,133.8,140.0,8,5,12.46,8,5,12.46,62.5,12.46,Sedang (50-75%),10.8,1.4,1.74
STD-1956,Graduate,0,11.9,Rendah,Basic Education,3rd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,113.5,117.0,7,6,12.166666666666666,7,6,13.166666666666666,85.7,12.67,Baik (>75%),12.4,0.5,1.79
STD-1957,Enrolled,0,24.6,Rendah,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Ya,Domestik,122.6,125.0,6,5,11.833333333333334,6,2,11.5,58.3,11.67,Sedang (50-75%),13.9,-0.3,0.79
STD-1958,Graduate,0,3.6,Rendah,Nursing,Holder of other higher course,Reguler (Siang),Perempuan,24-27,25,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,140.0,140.0,8,7,14.805714285714286,8,7,14.805714285714286,87.5,14.81,Baik (>75%),10.8,1.4,1.74
STD-1959,Dropout,1,4.5,Rendah,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,107.0,133.1,6,5,10.6,6,6,11.714285714285714,91.7,11.16,Baik (>75%),11.1,0.6,2.02
STD-1960,Enrolled,0,33.5,Sedang,Veterinary Nursing,Short cycle holder,Reguler (Siang),Perempuan,24-27,24,Single,Ya,Menunggak,Tidak,Ya,Tidak,Domestik,130.0,130.0,9,8,13.125,9,6,13.0,77.8,13.06,Baik (>75%),8.9,1.4,3.51
STD-1961,Graduate,0,2.8,Rendah,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Ya,Lunas,Ya,Ya,Tidak,Domestik,124.2,134.0,6,6,12.833333333333334,6,6,12.666666666666666,100.0,12.75,Baik (>75%),9.4,-0.8,-3.12
