Student_ID,Status,Kohort,Is_Dropout,Skor_Risiko,Level_Risiko,Program_Studi,Jalur_Masuk,Kelas,Gender_Label,Kelompok_Usia,Age_at_enrollment,Status_Pernikahan,Debtor_Label,Tuition_fees_up_to_date_Label,Scholarship_holder_Label,Displaced_Label,Educational_special_needs_Label,International_Label,Admission_grade,Previous_qualification_grade,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Approval_Rate,Rata_Nilai,Kategori_Performa,Unemployment_rate,Inflation_rate,GDP
STD-3792,Enrolled,Masih Aktif,,36.8,Sedang,Social Service (eve),Over 23 years old,Kelas Malam,Perempuan,>35,37,Married,Ya,Lunas,Tidak,Tidak,Tidak,Domestik,100.0,133.1,8,7,11.375,7,6,12.166666666666666,86.7,11.77,Baik (>75%),13.9,-0.3,0.79
STD-3779,Enrolled,Masih Aktif,,36.6,Sedang,Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Menunggak,Ya,Ya,Tidak,Domestik,125.4,132.0,7,7,13.462857142857144,8,7,13.164285714285716,93.3,13.31,Baik (>75%),11.1,0.6,2.02
STD-4215,Enrolled,Masih Aktif,,36.6,Sedang,Management (evening),Over 23 years old,Kelas Malam,Perempuan,28-35,30,Divorced,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,130.4,133.1,5,3,10.666666666666666,5,5,10.4,80.0,10.53,Baik (>75%),12.7,3.7,-1.7
STD-3943,Enrolled,Masih Aktif,,36.5,Sedang,Basic Education,1st phase - Madeira,Reguler (Siang),Perempuan,21-23,23,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,121.4,134.0,6,4,14.25,6,5,12.0,75.0,13.12,Sedang (50-75%),7.6,2.6,0.32
STD-3889,Enrolled,Masih Aktif,,36.5,Sedang,Animation & Multimedia,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,141.4,133.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),13.9,-0.3,0.79
STD-3990,Enrolled,Masih Aktif,,36.5,Sedang,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,123.0,138.0,7,5,13.44,7,6,13.066666666666668,78.6,13.25,Baik (>75%),12.4,0.5,1.79
STD-3664,Enrolled,Masih Aktif,,36.4,Sedang,Veterinary Nursing,Over 23 years old,Reguler (Siang),Perempuan,28-35,28,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,130.0,130.0,5,4,11.25,5,4,10.5,80.0,10.88,Baik (>75%),12.7,3.7,-1.7
STD-3960,Enrolled,Masih Aktif,,36.2,Sedang,Management,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Ya,Lunas,Tidak,Ya,Ya,Domestik,121.0,128.0,5,5,13.2,5,5,11.4,100.0,12.3,Baik (>75%),16.2,0.3,-0.92
STD-3824,Enrolled,Masih Aktif,,36.2,Sedang,Basic Education,3rd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,115.8,120.0,7,6,12.0,7,6,12.166666666666666,85.7,12.08,Baik (>75%),13.9,-0.3,0.79
STD-3832,Enrolled,Masih Aktif,,36.0,Sedang,Basic Education,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,128.5,125.0,7,6,11.5,7,7,12.714285714285714,92.9,12.11,Baik (>75%),13.9,-0.3,0.79
STD-3861,Enrolled,Masih Aktif,,35.9,Sedang,Veterinary Nursing,1st phase - general,Reguler (Siang),Laki-laki,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,112.4,118.0,5,4,11.5,5,3,10.6,70.0,11.05,Sedang (50-75%),10.8,1.4,1.74
STD-4364,Enrolled,Masih Aktif,,35.9,Sedang,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Menunggak,Tidak,Ya,Tidak,Domestik,138.4,145.0,6,6,14.833333333333334,6,6,12.5,100.0,13.67,Baik (>75%),8.9,1.4,3.51
STD-3881,Enrolled,Masih Aktif,,35.7,Sedang,Agronomy,Tech. specialization holder,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,130.0,130.0,6,4,11.6,6,5,11.5,75.0,11.55,Sedang (50-75%),15.5,2.8,-4.06
STD-3913,Enrolled,Masih Aktif,,35.4,Sedang,Agronomy,Short cycle holder,Reguler (Siang),Laki-laki,<=20,20,Single,Ya,Lunas,Tidak,Ya,Tidak,Domestik,130.0,130.0,12,11,12.545454545454543,10,8,11.625,86.4,12.09,Baik (>75%),8.9,1.4,3.51
STD-4267,Enrolled,Masih Aktif,,35.4,Sedang,Nursing,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,115.7,118.0,7,5,12.7,8,7,13.475,80.0,13.09,Baik (>75%),13.9,-0.3,0.79
STD-4363,Enrolled,Masih Aktif,,35.3,Sedang,Communication Design,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,129.8,128.0,6,6,11.833333333333334,6,3,13.333333333333334,75.0,12.58,Sedang (50-75%),9.4,-0.8,-3.12
STD-4336,Enrolled,Masih Aktif,,35.2,Sedang,Animation & Multimedia,1st phase - general,Reguler (Siang),Laki-laki,21-23,21,Single,Ya,Lunas,Tidak,Ya,Tidak,Domestik,136.2,125.0,12,11,11.545454545454543,11,9,11.7,87.0,11.62,Baik (>75%),8.9,1.4,3.51
STD-4322,Enrolled,Masih Aktif,,35.0,Sedang,Tourism,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,122.9,125.0,6,6,11.166666666666666,6,3,11.666666666666666,75.0,11.42,Sedang (50-75%),10.8,1.4,1.74
STD-3869,Enrolled,Masih Aktif,,34.8,Sedang,Social Service,2nd phase - general,Reguler (Siang),Perempuan,21-23,21,Widower,Tidak,Lunas,Ya,Ya,Tidak,Domestik,133.5,138.0,6,3,10.2,6,4,12.25,58.3,11.22,Sedang (50-75%),12.7,3.7,-1.7
STD-4252,Enrolled,Masih Aktif,,34.8,Sedang,Advertising & Marketing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,115.1,120.0,6,3,11.666666666666666,6,5,13.625,66.7,12.65,Sedang (50-75%),10.8,1.4,1.74
STD-4257,Enrolled,Masih Aktif,,34.8,Sedang,Management,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,128.6,124.0,5,4,12.0,4,2,11.5,66.7,11.75,Sedang (50-75%),7.6,2.6,0.32
STD-4154,Enrolled,Masih Aktif,,34.7,Sedang,Social Service (eve),Change of course,Kelas Malam,Perempuan,>35,48,Divorced,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,106.0,133.1,6,5,13.0,6,4,12.5,75.0,12.75,Sedang (50-75%),7.6,2.6,0.32
STD-4294,Enrolled,Masih Aktif,,34.7,Sedang,Advertising & Marketing,Change of course,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,110.0,110.0,6,5,11.833333333333334,6,4,13.25,75.0,12.54,Sedang (50-75%),16.2,0.3,-0.92
STD-4104,Enrolled,Masih Aktif,,34.7,Sedang,Advertising & Marketing,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,129.9,132.0,6,6,12.714285714285714,6,4,13.0,83.3,12.86,Baik (>75%),12.4,0.5,1.79
STD-3680,Enrolled,Masih Aktif,,34.5,Sedang,Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,147.8,160.0,7,6,11.757142857142856,8,6,13.083333333333334,80.0,12.42,Baik (>75%),15.5,2.8,-4.06
STD-4089,Enrolled,Masih Aktif,,34.4,Sedang,Social Service (eve),Over 23 years old,Kelas Malam,Perempuan,24-27,26,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,105.0,140.0,6,3,10.666666666666666,6,5,11.2,66.7,10.93,Sedang (50-75%),15.5,2.8,-4.06
STD-4332,Enrolled,Masih Aktif,,34.4,Sedang,Management,Over 23 years old,Reguler (Siang),Perempuan,28-35,35,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,131.8,140.0,5,4,14.2,5,4,11.857142857142858,80.0,13.03,Baik (>75%),10.8,1.4,1.74
STD-4384,Enrolled,Masih Aktif,,34.3,Sedang,Veterinary Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,123.3,138.0,5,3,14.0,5,4,11.75,70.0,12.88,Sedang (50-75%),9.4,-0.8,-3.12
STD-4243,Enrolled,Masih Aktif,,34.0,Sedang,Management (evening),Change of course,Kelas Malam,Perempuan,28-35,32,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,113.7,134.0,5,5,10.2,5,4,11.25,90.0,10.72,Baik (>75%),9.4,-0.8,-3.12
STD-3885,Enrolled,Masih Aktif,,33.9,Sedang,Nursing,Over 23 years old,Reguler (Siang),Perempuan,28-35,35,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,163.7,130.0,7,5,13.34,7,5,10.84,71.4,12.09,Sedang (50-75%),12.4,0.5,1.79
STD-3751,Enrolled,Masih Aktif,,33.8,Sedang,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Ya,Lunas,Ya,Ya,Tidak,Domestik,114.9,125.0,6,5,11.4,6,3,10.0,66.7,10.7,Sedang (50-75%),8.9,1.4,3.51
STD-3713,Enrolled,Masih Aktif,,33.8,Sedang,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,131.3,133.0,6,5,14.333333333333334,8,8,12.625,92.9,13.48,Baik (>75%),15.5,2.8,-4.06
STD-4296,Enrolled,Masih Aktif,,33.6,Sedang,Veterinary Nursing,Tech. specialization holder,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,150.0,150.0,5,2,14.5,5,4,11.25,60.0,12.88,Sedang (50-75%),12.7,3.7,-1.7
STD-4151,Enrolled,Masih Aktif,,33.6,Sedang,Management,Over 23 years old,Reguler (Siang),Perempuan,>35,50,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,108.0,140.0,5,3,13.333333333333334,5,5,12.2,80.0,12.77,Baik (>75%),9.4,-0.8,-3.12
STD-4338,Enrolled,Masih Aktif,,33.5,Sedang,Agronomy,Over 23 years old,Reguler (Siang),Perempuan,24-27,24,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,135.4,140.0,6,5,11.8,6,4,11.25,75.0,11.52,Sedang (50-75%),12.4,0.5,1.79
STD-3691,Enrolled,Masih Aktif,,33.4,Sedang,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,133.0,136.0,7,5,13.98,7,5,13.98,71.4,13.98,Sedang (50-75%),7.6,2.6,0.32
STD-3860,Enrolled,Masih Aktif,,33.2,Sedang,Management,2nd phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,122.7,136.0,5,5,12.0,5,4,12.5,90.0,12.25,Baik (>75%),15.5,2.8,-4.06
STD-3636,Enrolled,Masih Aktif,,32.8,Sedang,Nursing,2nd phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,118.8,127.0,7,6,12.933333333333332,7,6,13.716666666666669,85.7,13.32,Baik (>75%),16.2,0.3,-0.92
STD-3821,Enrolled,Masih Aktif,,32.8,Sedang,Management,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,123.8,121.0,5,5,12.4,5,3,11.0,80.0,11.7,Baik (>75%),12.7,3.7,-1.7
STD-4192,Enrolled,Masih Aktif,,32.6,Sedang,Social Service,2nd phase - general,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,116.9,126.0,6,6,10.375,6,3,11.666666666666666,75.0,11.02,Sedang (50-75%),12.7,3.7,-1.7
STD-3692,Enrolled,Masih Aktif,,32.5,Sedang,Veterinary Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,131.2,134.0,5,1,11.0,5,5,11.2,60.0,11.1,Sedang (50-75%),7.6,2.6,0.32
STD-4148,Enrolled,Masih Aktif,,32.1,Sedang,Management,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,124.4,137.0,5,5,12.6,5,4,11.0,90.0,11.8,Baik (>75%),11.1,0.6,2.02
STD-4156,Enrolled,Masih Aktif,,31.6,Sedang,Management (evening),Change of course,Kelas Malam,Perempuan,28-35,28,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,117.3,140.0,10,6,10.666666666666666,10,9,11.333333333333334,75.0,11.0,Sedang (50-75%),7.6,2.6,0.32
STD-4165,Enrolled,Masih Aktif,,31.6,Sedang,Management (evening),Over 23 years old,Kelas Malam,Perempuan,28-35,34,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,127.1,110.0,5,4,11.0,5,4,10.75,80.0,10.88,Baik (>75%),7.6,2.6,0.32
STD-3822,Enrolled,Masih Aktif,,31.3,Sedang,Management,1st phase - Madeira,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,122.6,132.0,5,3,12.0,5,4,12.625,70.0,12.31,Sedang (50-75%),10.8,1.4,1.74
STD-4031,Enrolled,Masih Aktif,,31.2,Sedang,Agronomy,Tech. specialization holder,Reguler (Siang),Laki-laki,21-23,21,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,140.0,140.0,6,4,11.75,6,4,10.5,66.7,11.12,Sedang (50-75%),15.5,2.8,-4.06
STD-4191,Enrolled,Masih Aktif,,30.9,Sedang,Advertising & Marketing,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,118.4,125.0,5,3,10.5,5,4,11.75,70.0,11.12,Sedang (50-75%),7.6,2.6,0.32
STD-3693,Enrolled,Masih Aktif,,30.9,Sedang,Management (evening),Over 23 years old,Kelas Malam,Perempuan,28-35,31,Divorced,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,148.0,130.0,5,4,11.25,5,4,10.833333333333334,80.0,11.04,Baik (>75%),13.9,-0.3,0.79
STD-4253,Enrolled,Masih Aktif,,30.7,Sedang,Management (evening),Over 23 years old,Kelas Malam,Perempuan,24-27,24,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,151.6,130.0,5,5,12.285714285714286,5,5,12.125,100.0,12.21,Baik (>75%),16.2,0.3,-0.92
STD-4199,Enrolled,Masih Aktif,,30.5,Sedang,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,115.6,125.0,7,6,12.183333333333332,7,6,11.783333333333331,85.7,11.98,Baik (>75%),16.2,0.3,-0.92
STD-3839,Enrolled,Masih Aktif,,30.5,Sedang,Veterinary Nursing,Change of course,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,170.0,170.0,5,0,0.0,5,4,14.75,40.0,7.38,Rendah (25-50%),12.7,3.7,-1.7
STD-4180,Enrolled,Masih Aktif,,30.4,Sedang,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Internasional,124.3,140.0,7,5,12.32,7,5,11.9,71.4,12.11,Sedang (50-75%),12.4,0.5,1.79
STD-4208,Enrolled,Masih Aktif,,30.3,Sedang,Agronomy,Transfer,Reguler (Siang),Laki-laki,21-23,23,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,140.0,140.0,6,5,12.0,6,5,12.142857142857142,83.3,12.07,Baik (>75%),15.5,2.8,-4.06
STD-3953,Enrolled,Masih Aktif,,30.3,Sedang,Agronomy,Over 23 years old,Reguler (Siang),Laki-laki,24-27,24,Single,Ya,Lunas,Tidak,Tidak,Tidak,Domestik,140.0,133.1,6,6,14.88888888888889,6,6,13.727272727272728,100.0,14.31,Baik (>75%),16.2,0.3,-0.92
STD-4308,Enrolled,Masih Aktif,,30.0,Rendah,Veterinary Nursing,Change of institution/course,Reguler (Siang),Perempuan,28-35,28,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,125.0,120.0,6,6,14.428571428571429,6,4,15.6,83.3,15.01,Baik (>75%),11.1,0.6,2.02
STD-3827,Enrolled,Masih Aktif,,29.4,Rendah,Management,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,117.3,118.0,5,4,12.25,5,4,12.0,80.0,12.12,Baik (>75%),8.9,1.4,3.51
STD-4087,Enrolled,Masih Aktif,,29.2,Rendah,Management,Change of course,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,115.0,142.0,5,5,11.5,5,2,10.666666666666666,70.0,11.08,Sedang (50-75%),13.9,-0.3,0.79
STD-4189,Enrolled,Masih Aktif,,29.2,Rendah,Advertising & Marketing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,144.1,143.0,6,5,12.6,6,5,12.375,83.3,12.49,Baik (>75%),10.8,1.4,1.74
STD-3909,Enrolled,Masih Aktif,,29.2,Rendah,Advertising & Marketing,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,128.1,127.0,5,4,12.5,5,4,11.0,80.0,11.75,Baik (>75%),7.6,2.6,0.32
STD-4369,Enrolled,Masih Aktif,,29.0,Rendah,Tourism,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,114.2,118.0,6,5,12.2,6,5,11.6,83.3,11.9,Baik (>75%),16.2,0.3,-0.92
STD-4111,Enrolled,Masih Aktif,,29.0,Rendah,Tourism,1st phase - general,Reguler (Siang),Laki-laki,24-27,27,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,97.0,133.1,6,6,10.666666666666666,6,4,11.25,83.3,10.96,Baik (>75%),10.8,1.4,1.74
STD-4047,Enrolled,Masih Aktif,,28.8,Rendah,Agronomy,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,132.8,144.0,6,4,12.0,6,4,12.5,66.7,12.25,Sedang (50-75%),15.5,2.8,-4.06
STD-3921,Enrolled,Masih Aktif,,28.6,Rendah,Journalism & Comm,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,138.1,150.0,6,6,14.0,6,5,15.0,91.7,14.5,Baik (>75%),11.1,0.6,2.02
STD-3950,Enrolled,Masih Aktif,,28.5,Rendah,Nursing,Change of course,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,118.4,136.0,7,4,13.125,7,6,12.333333333333334,71.4,12.73,Sedang (50-75%),13.9,-0.3,0.79
STD-3905,Enrolled,Masih Aktif,,28.2,Rendah,Management,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,131.3,132.0,5,4,12.0,5,4,12.25,80.0,12.12,Baik (>75%),9.4,-0.8,-3.12
STD-4064,Enrolled,Masih Aktif,,28.1,Rendah,Social Service (eve),Over 23 years old,Kelas Malam,Laki-laki,>35,39,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,108.3,100.0,6,5,11.4,6,3,11.0,66.7,11.2,Sedang (50-75%),7.6,2.6,0.32
STD-4176,Enrolled,Masih Aktif,,27.9,Rendah,Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,128.8,130.0,7,6,13.39,8,7,12.757142857142856,86.7,13.07,Baik (>75%),11.1,0.6,2.02
STD-3929,Enrolled,Masih Aktif,,27.7,Rendah,Management (evening),Tech. specialization holder,Kelas Malam,Perempuan,28-35,31,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,130.0,130.0,6,4,12.25,7,7,12.0,84.6,12.12,Baik (>75%),9.4,-0.8,-3.12
STD-4159,Enrolled,Masih Aktif,,27.7,Rendah,Social Service,Change of course,Reguler (Siang),Perempuan,21-23,22,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,114.3,122.0,10,8,11.0,7,5,11.2,76.5,11.1,Baik (>75%),9.4,-0.8,-3.12
STD-3973,Enrolled,Masih Aktif,,27.5,Rendah,Communication Design,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Menunggak,Ya,Tidak,Tidak,Domestik,124.8,123.0,6,5,11.8,6,5,13.0,83.3,12.4,Baik (>75%),8.9,1.4,3.51
STD-4407,Enrolled,Masih Aktif,,27.4,Rendah,Management,International student,Reguler (Siang),Laki-laki,21-23,21,Single,Ya,Lunas,Tidak,Tidak,Tidak,Internasional,135.0,135.0,5,3,12.333333333333334,5,4,11.25,70.0,11.79,Sedang (50-75%),8.9,1.4,3.51
STD-3734,Enrolled,Masih Aktif,,27.3,Rendah,Management,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,116.8,121.0,5,3,12.4,5,5,10.833333333333334,80.0,11.62,Baik (>75%),13.9,-0.3,0.79
STD-3730,Enrolled,Masih Aktif,,27.3,Rendah,Nursing,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,138.0,149.0,8,6,13.496666666666668,8,6,13.496666666666668,75.0,13.5,Sedang (50-75%),9.4,-0.8,-3.12
STD-3862,Enrolled,Masih Aktif,,27.2,Rendah,Equinculture,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,138.0,133.1,6,6,13.333333333333334,6,6,13.0,100.0,13.17,Baik (>75%),16.2,0.3,-0.92
STD-3658,Enrolled,Masih Aktif,,27.0,Rendah,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,145.3,146.0,6,5,12.8,6,5,13.4,83.3,13.1,Baik (>75%),9.4,-0.8,-3.12
STD-4197,Enrolled,Masih Aktif,,27.0,Rendah,Management,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,125.7,125.0,5,5,11.166666666666666,5,4,10.75,90.0,10.96,Baik (>75%),15.5,2.8,-4.06
STD-3637,Enrolled,Masih Aktif,,26.6,Rendah,Agronomy,Tech. specialization holder,Reguler (Siang),Laki-laki,21-23,21,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,150.0,150.0,6,5,11.857142857142858,6,5,10.571428571428571,83.3,11.21,Baik (>75%),16.2,0.3,-0.92
STD-3634,Enrolled,Masih Aktif,,26.3,Rendah,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Ya,Lunas,Ya,Ya,Tidak,Domestik,157.0,151.0,6,5,11.6,6,4,11.0,75.0,11.3,Sedang (50-75%),7.6,2.6,0.32
STD-3886,Enrolled,Masih Aktif,,26.3,Rendah,Nursing,Over 23 years old,Reguler (Siang),Perempuan,24-27,27,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,130.0,130.0,8,7,12.457142857142856,8,7,12.457142857142856,87.5,12.46,Baik (>75%),12.7,3.7,-1.7
STD-3978,Enrolled,Masih Aktif,,26.2,Rendah,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,121.0,135.0,5,3,12.333333333333334,5,5,11.6,80.0,11.97,Baik (>75%),9.4,-0.8,-3.12
STD-3823,Enrolled,Masih Aktif,,26.1,Rendah,Animation & Multimedia,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,132.8,131.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),7.6,2.6,0.32
STD-3770,Enrolled,Masih Aktif,,26.0,Rendah,Basic Education,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,110.6,119.0,7,6,11.833333333333334,7,6,14.333333333333334,85.7,13.08,Baik (>75%),11.1,0.6,2.02
STD-3902,Enrolled,Masih Aktif,,25.9,Rendah,Management (evening),Over 23 years old,Kelas Malam,Perempuan,28-35,28,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,120.7,100.0,5,4,11.25,5,4,13.0,80.0,12.12,Baik (>75%),7.6,2.6,0.32
STD-3802,Enrolled,Masih Aktif,,25.7,Rendah,Management (evening),Over 23 years old,Kelas Malam,Laki-laki,>35,41,Married,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,113.0,100.0,5,4,11.0,5,5,11.4,90.0,11.2,Baik (>75%),8.9,1.4,3.51
STD-3844,Enrolled,Masih Aktif,,25.7,Rendah,Informatics Engineering,2nd phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,117.2,120.0,5,4,13.5,6,6,13.625,90.9,13.56,Baik (>75%),11.1,0.6,2.02
STD-3896,Enrolled,Masih Aktif,,25.6,Rendah,Biofuel Production Tech,International student,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Internasional,100.0,133.1,7,7,12.857142857142858,7,4,12.75,78.6,12.8,Baik (>75%),8.9,1.4,3.51
STD-4129,Enrolled,Masih Aktif,,25.4,Rendah,Agronomy,Tech. specialization holder,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,130.0,130.0,6,4,10.8,6,4,12.0,66.7,11.4,Sedang (50-75%),12.4,0.5,1.79
STD-4136,Enrolled,Masih Aktif,,25.2,Rendah,Advertising & Marketing,Change of course,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,122.4,129.0,5,4,13.75,6,5,12.6,81.8,13.18,Baik (>75%),12.7,3.7,-1.7
STD-3820,Enrolled,Masih Aktif,,25.2,Rendah,Management,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,131.0,138.0,5,4,11.0,5,3,10.666666666666666,70.0,10.83,Sedang (50-75%),12.4,0.5,1.79
